    x+1/2,y+1/2,z
    -x+1/2,-y+1/2,z+1/2
    x+1/2,-y+1/2,-z+1/2
    -x+1/2,y+1/2,-z
    -x+1/2,-y+1/2,-z
    x+1/2,y+1/2,-z-1/2
    -x+1/2,y+1/2,z-1/2
    x+1/2,-y+1/2,z
Amma y,z,x
    x,y,z
    -x+1/2,-y,z
    x+1/2,-y,-z
    -x,y,-z
    -x,-y,-z
    x-1/2,y,-z
    -x-1/2,y,z
    x,-y,z
    x,y+1/2,z+1/2
    -x+1/2,-y+1/2,z+1/2
    x+1/2,-y+1/2,-z+1/2
    -x,y+1/2,-z+1/2
    -x,-y+1/2,-z+1/2
    x-1/2,y+1/2,-z+1/2
    -x-1/2,y+1/2,z+1/2
    x,-y+1/2,z+1/2
Amam -z,y,x
    x,y,z
    -x,-y,z
    x+1/2,-y,-z
    -x+1/2,y,-z
    -x,-y,-z
    x,y,-z
    -x-1/2,y,z
    x-1/2,-y,z
    x,y+1/2,z+1/2
    -x,-y+1/2,z+1/2
    x+1/2,-y+1/2,-z+1/2
    -x+1/2,y+1/2,-z+1/2
    -x,-y+1/2,-z+1/2
    x,y+1/2,-z+1/2
    -x-1/2,y+1/2,z+1/2
    x-1/2,-y+1/2,z+1/2
Bbmm z,x,y
    x,y,z
    -x,-y,z
    x,-y+1/2,-z
    -x,y+1/2,-z
    -x,-y,-z
    x,y,-z
    -x,y-1/2,z
    x,-y-1/2,z
    x+1/2,y,z+1/2
    -x+1/2,-y,z+1/2
    x+1/2,-y+1/2,-z+1/2
    -x+1/2,y+1/2,-z+1/2
    -x+1/2,-y,-z+1/2
    x+1/2,y,-z+1/2
    -x+1/2,y-1/2,z+1/2
    x+1/2,-y-1/2,z+1/2
Bmmb -x,z,y
    x,y,z
    -x,-y+1/2,z
    x,-y,-z
    -x,y+1/2,-z
    -x,-y,-z
    x,y-1/2,-z
    -x,y,z
    x,-y-1/2,z
    x+1/2,y,z+1/2
    -x+1/2,-y+1/2,z+1/2
    x+1/2,-y,-z+1/2
    -x+1/2,y+1/2,-z+1/2
    -x+1/2,-y,-z+1/2
    x+1/2,y-1/2,-z+1/2
    -x+1/2,y,z+1/2
    x+1/2,-y-1/2,z+1/2
Cmca x,y,z
    x,y,z
    -x+1/2,-y,z+1/2
    x,-y,-z
    -x+1/2,y,-z+1/2
    -x,-y,-z
    x-1/2,y,-z-1/2
    -x,y,z
    x-1/2,-y,z-1/2
    x+1/2,y+1/2,z
    -x+1,-y+1/2,z+1/2
    x+1/2,-y+1/2,-z
    -x+1,y+1/2,-z+1/2
    -x+1/2,-y+1/2,-z
    x,y+1/2,-z-1/2
    -x+1/2,y+1/2,z
    x,-y+1/2,z-1/2
Ccmb -y,x,z
    x,y,z
    -x+1/2,-y,z+1/2
    x+1/2,-y,-z+1/2
    -x,y,-z
    -x,-y,-z
    x-1/2,y,-z-1/2
    -x-1/2,y,z-1/2
    x,-y,z
    x+1/2,y+1/2,z
    -x+1,-y+1/2,z+1/2
    x+1,-y+1/2,-z+1/2
    -x+1/2,y+1/2,-z
    -x+1/2,-y+1/2,-z
    x,y+1/2,-z-1/2
    -x,y+1/2,z-1/2
    x+1/2,-y+1/2,z
Abma y,z,x
    x,y,z
    -x+1/2,-y+1/2,z
    x+1/2,-y+1/2,-z
    -x,y,-z
    -x,-y,-z
    x-1/2,y-1/2,-z
    -x-1/2,y-1/2,z
    x,-y,z
    x,y+1/2,z+1/2
    -x+1/2,-y+1,z+1/2
    x+1/2,-y+1,-z+1/2
    -x,y+1/2,-z+1/2
    -x,-y+1/2,-z+1/2
    x-1/2,y,-z+1/2
    -x-1/2,y,z+1/2
    x,-y+1/2,z+1/2
Acam -z,y,x
    x,y,z
    -x,-y,z
    x+1/2,-y+1/2,-z
    -x+1/2,y+1/2,-z
    -x,-y,-z
    x,y,-z
    -x-1/2,y-1/2,z
    x-1/2,-y-1/2,z
    x,y+1/2,z+1/2
    -x,-y+1/2,z+1/2
    x+1/2,-y+1,-z+1/2
    -x+1/2,y+1,-z+1/2
    -x,-y+1/2,-z+1/2
    x,y+1/2,-z+1/2
    -x-1/2,y,z+1/2
    x-1/2,-y,z+1/2
Bbcm z,x,y
    x,y,z
    -x,-y,z
    x+1/2,-y+1/2,-z
    -x+1/2,y+1/2,-z
    -x,-y,-z
    x,y,-z
    -x-1/2,y-1/2,z
    x-1/2,-y-1/2,z
    x+1/2,y,z+1/2
    -x+1/2,-y,z+1/2
    x+1,-y+1/2,-z+1/2
    -x+1,y+1/2,-z+1/2
    -x+1/2,-y,-z+1/2
    x+1/2,y,-z+1/2
    -x,y-1/2,z+1/2
    x,-y-1/2,z+1/2
Bmab -x,z,y
    x,y,z
    -x+1/2,-y+1/2,z
    x,-y,-z
    -x+1/2,y+1/2,-z
    -x,-y,-z
    x-1/2,y-1/2,-z
    -x,y,z
    x-1/2,-y-1/2,z
    x+1/2,y,z+1/2
    -x+1,-y+1/2,z+1/2
    x+1/2,-y,-z+1/2
    -x+1,y+1/2,-z+1/2
    -x+1/2,-y,-z+1/2
    x,y-1/2,-z+1/2
    -x+1/2,y,z+1/2
    x,-y-1/2,z+1/2
Cmmm x,y,z
    x,y,z
    -x,-y,z
    x,-y,-z
    -x,y,-z
    -x,-y,-z
    x,y,-z
    -x,y,z
    x,-y,z
    x+1/2,y+1/2,z
    -x+1/2,-y+1/2,z
    x+1/2,-y+1/2,-z
    -x+1/2,y+1/2,-z
    -x+1/2,-y+1/2,-z
    x+1/2,y+1/2,-z
    -x+1/2,y+1/2,z
    x+1/2,-y+1/2,z
Ammm y,z,x
    x,y,z
    -x,-y,z
    x,-y,-z
    -x,y,-z
    -x,-y,-z
    x,y,-z
    -x,y,z
    x,-y,z
    x,y+1/2,z+1/2
    -x,-y+1/2,z+1/2
    x,-y+1/2,-z+1/2
    -x,y+1/2,-z+1/2
    -x,-y+1/2,-z+1/2
    x,y+1/2,-z+1/2
    -x,y+1/2,z+1/2
    x,-y+1/2,z+1/2
Bmmm z,x,y
    x,y,z
    -x,-y,z
    x,-y,-z
    -x,y,-z
    -x,-y,-z
    x,y,-z
    -x,y,z
    x,-y,z
    x+1/2,y,z+1/2
    -x+1/2,-y,z+1/2
    x+1/2,-y,-z+1/2
    -x+1/2,y,-z+1/2
    -x+1/2,-y,-z+1/2
    x+1/2,y,-z+1/2
    -x+1/2,y,z+1/2
    x+1/2,-y,z+1/2
Cccm x,y,z
    x,y,z
    -x,-y,z
    x,-y,-z+1/2
    -x,y,-z+1/2
    -x,-y,-z
    x,y,-z
    -x,y,z-1/2
    x,-y,z-1/2
    x+1/2,y+1/2,z
    -x+1/2,-y+1/2,z
    x+1/2,-y+1/2,-z+1/2
    -x+1/2,y+1/2,-z+1/2
    -x+1/2,-y+1/2,-z
    x+1/2,y+1/2,-z
    -x+1/2,y+1/2,z-1/2
    x+1/2,-y+1/2,z-1/2
Amaa y,z,x
    x,y,z
    -x+1/2,-y,z
    x,-y,-z
    -x+1/2,y,-z
    -x,-y,-z
    x-1/2,y,-z
    -x,y,z
    x-1/2,-y,z
    x,y+1/2,z+1/2
    -x+1/2,-y+1/2,z+1/2
    x,-y+1/2,-z+1/2
    -x+1/2,y+1/2,-z+1/2
    -x,-y+1/2,-z+1/2
    x-1/2,y+1/2,-z+1/2
    -x,y+1/2,z+1/2
    x-1/2,-y+1/2,z+1/2
Bbmb z,x,y
    x,y,z
    -x,-y+1/2,z
    x,-y+1/2,-z
    -x,y,-z
    -x,-y,-z
    x,y-1/2,-z
    -x,y-1/2,z
    x,-y,z
    x+1/2,y,z+1/2
    -x+1/2,-y+1/2,z+1/2
    x+1/2,-y+1/2,-z+1/2
    -x+1/2,y,-z+1/2
    -x+1/2,-y,-z+1/2
    x+1/2,y-1/2,-z+1/2
    -x+1/2,y-1/2,z+1/2
    x+1/2,-y,z+1/2
Cmma x,y,z
    x,y,z
    -x+1/2,-y,z
    x,-y,-z
    -x+1/2,y,-z
    -x,-y,-z
    x-1/2,y,-z
    -x,y,z
    x-1/2,-y,z
    x+1/2,y+1/2,z
    -x+1,-y+1/2,z
    x+1/2,-y+1/2,-z
    -x+1,y+1/2,-z
    -x+1/2,-y+1/2,-z
    x,y+1/2,-z
    -x+1/2,y+1/2,z
    x,-y+1/2,z
Cmmb x-1/4,y-1/4,z
    x,y,z
    -x+1/2,-y,z
    x+1/2,-y,-z
    -x,y,-z
    -x,-y,-z
    x-1/2,y,-z
    -x-1/2,y,z
    x,-y,z
    x+1/2,y+1/2,z
    -x+1,-y+1/2,z
    x+1,-y+1/2,-z
    -x+1/2,y+1/2,-z
    -x+1/2,-y+1/2,-z
    x,y+1/2,-z
    -x,y+1/2,z
    x+1/2,-y+1/2,z
Abmm y,z,x
    x,y,z
    -x,-y+1/2,z
    x,-y+1/2,-z
    -x,y,-z
    -x,-y,-z
    x,y-1/2,-z
    -x,y-1/2,z
    x,-y,z
    x,y+1/2,z+1/2
    -x,-y+1,z+1/2
    x,-y+1,-z+1/2
    -x,y+1/2,-z+1/2
    -x,-y+1/2,-z+1/2
    x,y,-z+1/2
    -x,y,z+1/2
    x,-y+1/2,z+1/2
Acmm -z,y,x
    x,y,z
    -x,-y,z
    x,-y+1/2,-z
    -x,y+1/2,-z
    -x,-y,-z
    x,y,-z
    -x,y-1/2,z
    x,-y-1/2,z
    x,y+1/2,z+1/2
    -x,-y+1/2,z+1/2
    x,-y+1,-z+1/2
    -x,y+1,-z+1/2
    -x,-y+1/2,-z+1/2
    x,y+1/2,-z+1/2
    -x,y,z+1/2
    x,-y,z+1/2
Bmcm z,x,y
    x,y,z
    -x,-y,z
    x+1/2,-y,-z
    -x+1/2,y,-z
    -x,-y,-z
    x,y,-z
    -x-1/2,y,z
    x-1/2,-y,z
    x+1/2,y,z+1/2
    -x+1/2,-y,z+1/2
    x+1,-y,-z+1/2
    -x+1,y,-z+1/2
    -x+1/2,-y,-z+1/2
    x+1/2,y,-z+1/2
    -x,y,z+1/2
    x,-y,z+1/2
Bmam -x,z,y
    x,y,z
    -x+1/2,-y,z
    x,-y,-z
    -x+1/2,y,-z
    -x,-y,-z
    x-1/2,y,-z
    -x,y,z
    x-1/2,-y,z
    x+1/2,y,z+1/2
    -x+1,-y,z+1/2
    x+1/2,-y,-z+1/2
    -x+1,y,-z+1/2
    -x+1/2,-y,-z+1/2
    x,y,-z+1/2
    -x+1/2,y,z+1/2
    x,-y,z+1/2
Ccca:1 x+1/2,y+1/4,z-1/4
    x,y,z
    -x,-y,z
    x,-y,-z
    -x,y,-z
    -x+1/2,-y,-z+1/2
    x+1/2,y,-z+1/2
    -x+1/2,y,z+1/2
    x+1/2,-y,z+1/2
    x+1/2,y+1/2,z
    -x+1/2,-y+1/2,z
    x+1/2,-y+1/2,-z
    -x+1/2,y+1/2,-z
    -x+1,-y+1/2,-z+1/2
    x+1,y+1/2,-z+1/2
    -x+1,y+1/2,z+1/2
    x+1,-y+1/2,z+1/2
Ccca:2 x,y,z
    x,y,z
    -x+1/2,-y,z
    x+1/2,-y,-z+1/2
    -x,y,-z+1/2
    -x,-y,-z
    x-1/2,y,-z
    -x-1/2,y,z-1/2
    x,-y,z-1/2
    x+1/2,y+1/2,z
    -x+1,-y+1/2,z
    x+1,-y+1/2,-z+1/2
    -x+1/2,y+1/2,-z+1/2
    -x+1/2,-y+1/2,-z
    x,y+1/2,-z
    -x,y+1/2,z-1/2
    x+1/2,-y+1/2,z-1/2
Cccb:1 x+1/2,y+1/4,z-1/4
    x,y,z
    -x,-y,z
    x,-y,-z
    -x,y,-z
    -x+1/2,-y,-z+1/2
    x+1/2,y,-z+1/2
    -x+1/2,y,z+1/2
    x+1/2,-y,z+1/2
    x+1/2,y+1/2,z
    -x+1/2,-y+1/2,z
    x+1/2,-y+1/2,-z
    -x+1/2,y+1/2,-z
    -x+1,-y+1/2,-z+1/2
    x+1,y+1/2,-z+1/2
    -x+1,y+1/2,z+1/2
    x+1,-y+1/2,z+1/2
Cccb:2 x+1/4,y+1/4,z
    x,y,z
    -x+1/2,-y,z
    x,-y,-z+1/2
    -x+1/2,y,-z+1/2
    -x,-y,-z
    x-1/2,y,-z
    -x,y,z-1/2
    x-1/2,-y,z-1/2
    x+1/2,y+1/2,z
    -x+1,-y+1/2,z
    x+1/2,-y+1/2,-z+1/2
    -x+1,y+1/2,-z+1/2
    -x+1/2,-y+1/2,-z
    x,y+1/2,-z
    -x+1/2,y+1/2,z-1/2
    x,-y+1/2,z-1/2
Abaa:1 y+1/2,z+1/4,x-1/4
    x,y,z
    -x,-y,z
    x,-y,-z
    -x,y,-z
    -x+1/2,-y+1/2,-z
    x+1/2,y+1/2,-z
    -x+1/2,y+1/2,z
    x+1/2,-y+1/2,z
    x,y+1/2,z+1/2
    -x,-y+1/2,z+1/2
    x,-y+1/2,-z+1/2
    -x,y+1/2,-z+1/2
    -x+1/2,-y+1,-z+1/2
    x+1/2,y+1,-z+1/2
    -x+1/2,y+1,z+1/2
    x+1/2,-y+1,z+1/2
Abaa:2 y,z,x
    x,y,z
    -x+1/2,-y,z
    x,-y+1/2,-z
    -x+1/2,y+1/2,-z
    -x,-y,-z
    x-1/2,y,-z
    -x,y-1/2,z
    x-1/2,-y-1/2,z
    x,y+1/2,z+1/2
    -x+1/2,-y+1/2,z+1/2
    x,-y+1,-z+1/2
    -x+1/2,y+1,-z+1/2
    -x,-y+1/2,-z+1/2
    x-1/2,y+1/2,-z+1/2
    -x,y,z+1/2
    x-1/2,-y,z+1/2
Acaa:1 y+1/2,z+1/4,x-1/4
    x,y,z
    -x,-y,z
    x,-y,-z
    -x,y,-z
    -x+1/2,-y+1/2,-z
    x+1/2,y+1/2,-z
    -x+1/2,y+1/2,z
    x+1/2,-y+1/2,z
    x,y+1/2,z+1/2
    -x,-y+1/2,z+1/2
    x,-y+1/2,-z+1/2
    -x,y+1/2,-z+1/2
    -x+1/2,-y+1,-z+1/2
    x+1/2,y+1,-z+1/2
    -x+1/2,y+1,z+1/2
    x+1/2,-y+1,z+1/2
Acaa:2 -z,y,x
    x,y,z
    -x+1/2,-y+1/2,z
    x,-y+1/2,-z
    -x+1/2,y,-z
    -x,-y,-z
    x-1/2,y-1/2,-z
    -x,y-1/2,z
    x-1/2,-y,z
    x,y+1/2,z+1/2
    -x+1/2,-y+1,z+1/2
    x,-y+1,-z+1/2
    -x+1/2,y+1/2,-z+1/2
    -x,-y+1/2,-z+1/2
    x-1/2,y,-z+1/2
    -x,y,z+1/2
    x-1/2,-y+1/2,z+1/2
Bbcb:1 z+1/2,x+1/4,y-1/4
    x,y,z
    -x,-y,z
    x,-y,-z
    -x,y,-z
    -x+1/2,-y+1/2,-z
    x+1/2,y+1/2,-z
    -x+1/2,y+1/2,z
    x+1/2,-y+1/2,z
    x+1/2,y,z+1/2
    -x+1/2,-y,z+1/2
    x+1/2,-y,-z+1/2
    -x+1/2,y,-z+1/2
    -x+1,-y+1/2,-z+1/2
    x+1,y+1/2,-z+1/2
    -x+1,y+1/2,z+1/2
    x+1,-y+1/2,z+1/2
Bbcb:2 z,x,y
    x,y,z
    -x+1/2,-y+1/2,z
    x,-y+1/2,-z
    -x+1/2,y,-z
    -x,-y,-z
    x-1/2,y-1/2,-z
    -x,y-1/2,z
    x-1/2,-y,z
    x+1/2,y,z+1/2
    -x+1,-y+1/2,z+1/2
    x+1/2,-y+1/2,-z+1/2
    -x+1,y,-z+1/2
    -x+1/2,-y,-z+1/2
    x,y-1/2,-z+1/2
    -x+1/2,y-1/2,z+1/2
    x,-y,z+1/2
Bbab:1 z+1/2,x+1/4,y-1/4
    x,y,z
    -x,-y,z
    x,-y,-z
    -x,y,-z
    -x+1/2,-y+1/2,-z
    x+1/2,y+1/2,-z
    -x+1/2,y+1/2,z
    x+1/2,-y+1/2,z
    x+1/2,y,z+1/2
    -x+1/2,-y,z+1/2
    x+1/2,-y,-z+1/2
    -x+1/2,y,-z+1/2
    -x+1,-y+1/2,-z+1/2
    x+1,y+1/2,-z+1/2
    -x+1,y+1/2,z+1/2
    x+1,-y+1/2,z+1/2
Bbab:2 -x,z,y
    x,y,z
    -x,-y+1/2,z
    x+1/2,-y+1/2,-z
    -x+1/2,y,-z
    -x,-y,-z
    x,y-1/2,-z
    -x-1/2,y-1/2,z
    x-1/2,-y,z
    x+1/2,y,z+1/2
    -x+1/2,-y+1/2,z+1/2
    x+1,-y+1/2,-z+1/2
    -x+1,y,-z+1/2
    -x+1/2,-y,-z+1/2
    x+1/2,y-1/2,-z+1/2
    -x,y-1/2,z+1/2
    x,-y,z+1/2
Fmmm x,y,z
    x,y,z
    -x,-y,z
    x,-y,-z
    -x,y,-z
    -x,-y,-z
    x,y,-z
    -x,y,z
    x,-y,z
    x,y+1/2,z+1/2
    -x,-y+1/2,z+1/2
    x,-y+1/2,-z+1/2
    -x,y+1/2,-z+1/2
    -x,-y+1/2,-z+1/2
    x,y+1/2,-z+1/2
    -x,y+1/2,z+1/2
    x,-y+1/2,z+1/2
    x+1/2,y,z+1/2
    -x+1/2,-y,z+1/2
    x+1/2,-y,-z+1/2
    -x+1/2,y,-z+1/2
    -x+1/2,-y,-z+1/2
    x+1/2,y,-z+1/2
    -x+1/2,y,z+1/2
    x+1/2,-y,z+1/2
    x+1/2,y+1/2,z
    -x+1/2,-y+1/2,z
    x+1/2,-y+1/2,-z
    -x+1/2,y+1/2,-z
    -x+1/2,-y+1/2,-z
    x+1/2,y+1/2,-z
    -x+1/2,y+1/2,z
    x+1/2,-y+1/2,z
Fddd:1 x-1/8,y-1/8,z-1/8
    x,y,z
    -x,-y,z
    x,-y,-z
    -x,y,-z
    -x+1/4,-y+1/4,-z+1/4
    x+1/4,y+1/4,-z+1/4
    -x+1/4,y+1/4,z+1/4
    x+1/4,-y+1/4,z+1/4
    x,y+1/2,z+1/2
    -x,-y+1/2,z+1/2
    x,-y+1/2,-z+1/2
    -x,y+1/2,-z+1/2
    -x+1/4,-y+3/4,-z+3/4
    x+1/4,y+3/4,-z+3/4
    -x+1/4,y+3/4,z+3/4
    x+1/4,-y+3/4,z+3/4
    x+1/2,y,z+1/2
    -x+1/2,-y,z+1/2
    x+1/2,-y,-z+1/2
    -x+1/2,y,-z+1/2
    -x+3/4,-y+1/4,-z+3/4
    x+3/4,y+1/4,-z+3/4
    -x+3/4,y+1/4,z+3/4
    x+3/4,-y+1/4,z+3/4
    x+1/2,y+1/2,z
    -x+1/2,-y+1/2,z
    x+1/2,-y+1/2,-z
    -x+1/2,y+1/2,-z
    -x+3/4,-y+3/4,-z+1/4
    x+3/4,y+3/4,-z+1/4
    -x+3/4,y+3/4,z+1/4
    x+3/4,-y+3/4,z+1/4
Fddd:2 x,y,z
    x,y,z
    -x+1/4,-y+1/4,z
    x,-y+1/4,-z+1/4
    -x+1/4,y,-z+1/4
    -x,-y,-z
    x-1/4,y-1/4,-z
    -x,y-1/4,z-1/4
    x-1/4,-y,z-1/4
    x,y+1/2,z+1/2
    -x+1/4,-y+3/4,z+1/2
    x,-y+3/4,-z+3/4
    -x+1/4,y+1/2,-z+3/4
    -x,-y+1/2,-z+1/2
    x-1/4,y+1/4,-z+1/2
    -x,y+1/4,z+1/4
    x-1/4,-y+1/2,z+1/4
    x+1/2,y,z+1/2
    -x+3/4,-y+1/4,z+1/2
    x+1/2,-y+1/4,-z+3/4
    -x+3/4,y,-z+3/4
    -x+1/2,-y,-z+1/2
    x+1/4,y-1/4,-z+1/2
    -x+1/2,y-1/4,z+1/4
    x+1/4,-y,z+1/4
    x+1/2,y+1/2,z
    -x+3/4,-y+3/4,z
    x+1/2,-y+3/4,-z+1/4
    -x+3/4,y+1/2,-z+1/4
    -x+1/2,-y+1/2,-z
    x+1/4,y+1/4,-z
    -x+1/2,y+1/4,z-1/4
    x+1/4,-y+1/2,z-1/4
Immm x,y,z
    x,y,z
    -x,-y,z
    x,-y,-z
    -x,y,-z
    -x,-y,-z
    x,y,-z
    -x,y,z
    x,-y,z
    x+1/2,y+1/2,z+1/2
    -x+1/2,-y+1/2,z+1/2
    x+1/2,-y+1/2,-z+1/2
    -x+1/2,y+1/2,-z+1/2
    -x+1/2,-y+1/2,-z+1/2
    x+1/2,y+1/2,-z+1/2
    -x+1/2,y+1/2,z+1/2
    x+1/2,-y+1/2,z+1/2
Ibam x,y,z
    x,y,z
    -x,-y,z
    x,-y,-z+1/2
    -x,y,-z+1/2
    -x,-y,-z
    x,y,-z
    -x,y,z-1/2
    x,-y,z-1/2
    x+1/2,y+1/2,z+1/2
    -x+1/2,-y+1/2,z+1/2
    x+1/2,-y+1/2,-z+1
    -x+1/2,y+1/2,-z+1
    -x+1/2,-y+1/2,-z+1/2
    x+1/2,y+1/2,-z+1/2
    -x+1/2,y+1/2,z
    x+1/2,-y+1/2,z
Imcb y,z,x
    x,y,z
    -x+1/2,-y,z
    x,-y,-z
    -x+1/2,y,-z
    -x,-y,-z
    x-1/2,y,-z
    -x,y,z
    x-1/2,-y,z
    x+1/2,y+1/2,z+1/2
    -x+1,-y+1/2,z+1/2
    x+1/2,-y+1/2,-z+1/2
    -x+1,y+1/2,-z+1/2
    -x+1/2,-y+1/2,-z+1/2
    x,y+1/2,-z+1/2
    -x+1/2,y+1/2,z+1/2
    x,-y+1/2,z+1/2
Icma z,x,y
    x,y,z
    -x,-y+1/2,z
    x,-y+1/2,-z
    -x,y,-z
    -x,-y,-z
    x,y-1/2,-z
    -x,y-1/2,z
    x,-y,z
    x+1/2,y+1/2,z+1/2
    -x+1/2,-y+1,z+1/2
    x+1/2,-y+1,-z+1/2
    -x+1/2,y+1/2,-z+1/2
    -x+1/2,-y+1/2,-z+1/2
    x+1/2,y,-z+1/2
    -x+1/2,y,z+1/2
    x+1/2,-y+1/2,z+1/2
Ibca x,y,z
    x,y,z
    -x,-y+1/2,z
    x,-y,-z+1/2
    -x,y+1/2,-z+1/2
    -x,-y,-z
    x,y-1/2,-z
    -x,y,z-1/2
    x,-y-1/2,z-1/2
    x+1/2,y+1/2,z+1/2
    -x+1/2,-y+1,z+1/2
    x+1/2,-y+1/2,-z+1
    -x+1/2,y+1,-z+1
    -x+1/2,-y+1/2,-z+1/2
    x+1/2,y,-z+1/2
    -x+1/2,y+1/2,z
    x+1/2,-y,z
Icab x-1/4,y+1/4,z-1/4
    x,y,z
    -x+1/2,-y,z
    x,-y+1/2,-z
    -x+1/2,y+1/2,-z
    -x,-y,-z
    x-1/2,y,-z
    -x,y-1/2,z
    x-1/2,-y-1/2,z
    x+1/2,y+1/2,z+1/2
    -x+1,-y+1/2,z+1/2
    x+1/2,-y+1,-z+1/2
    -x+1,y+1,-z+1/2
    -x+1/2,-y+1/2,-z+1/2
    x,y+1/2,-z+1/2
    -x+1/2,y,z+1/2
    x,-y,z+1/2
Imma x,y,z
    x,y,z
    -x,-y+1/2,z
    x,-y,-z
    -x,y+1/2,-z
    -x,-y,-z
    x,y-1/2,-z
    -x,y,z
    x,-y-1/2,z
    x+1/2,y+1/2,z+1/2
    -x+1/2,-y+1,z+1/2
    x+1/2,-y+1/2,-z+1/2
    -x+1/2,y+1,-z+1/2
    -x+1/2,-y+1/2,-z+1/2
    x+1/2,y,-z+1/2
    -x+1/2,y+1/2,z+1/2
    x+1/2,-y,z+1/2
Immb x-1/4,y+1/4,z-1/4
    x,y,z
    -x+1/2,-y,z
    x+1/2,-y,-z
    -x,y,-z
    -x,-y,-z
    x-1/2,y,-z
    -x-1/2,y,z
    x,-y,z
    x+1/2,y+1/2,z+1/2
    -x+1,-y+1/2,z+1/2
    x+1,-y+1/2,-z+1/2
    -x+1/2,y+1/2,-z+1/2
    -x+1/2,-y+1/2,-z+1/2
    x,y+1/2,-z+1/2
    -x,y+1/2,z+1/2
    x+1/2,-y+1/2,z+1/2
Ibmm y,z,x
    x,y,z
    -x,-y,z+1/2
    x,-y,-z+1/2
    -x,y,-z
    -x,-y,-z
    x,y,-z-1/2
    -x,y,z-1/2
    x,-y,z
    x+1/2,y+1/2,z+1/2
    -x+1/2,-y+1/2,z+1
    x+1/2,-y+1/2,-z+1
    -x+1/2,y+1/2,-z+1/2
    -x+1/2,-y+1/2,-z+1/2
    x+1/2,y+1/2,-z
    -x+1/2,y+1/2,z
    x+1/2,-y+1/2,z+1/2
Icmm -z,y,x
    x,y,z
    -x,-y,z
    x,-y+1/2,-z
    -x,y+1/2,-z
    -x,-y,-z
    x,y,-z
    -x,y-1/2,z
    x,-y-1/2,z
    x+1/2,y+1/2,z+1/2
    -x+1/2,-y+1/2,z+1/2
    x+1/2,-y+1,-z+1/2
    -x+1/2,y+1,-z+1/2
    -x+1/2,-y+1/2,-z+1/2
    x+1/2,y+1/2,-z+1/2
    -x+1/2,y,z+1/2
    x+1/2,-y,z+1/2
Imcm z,x,y
    x,y,z
    -x,-y,z
    x+1/2,-y,-z
    -x+1/2,y,-z
    -x,-y,-z
    x,y,-z
    -x-1/2,y,z
    x-1/2,-y,z
    x+1/2,y+1/2,z+1/2
    -x+1/2,-y+1/2,z+1/2
    x+1,-y+1/2,-z+1/2
    -x+1,y+1/2,-z+1/2
    -x+1/2,-y+1/2,-z+1/2
    x+1/2,y+1/2,-z+1/2
    -x,y+1/2,z+1/2
    x,-y+1/2,z+1/2
Imam -x,z,y
    x,y,z
    -x,-y,z+1/2
    x,-y,-z
    -x,y,-z+1/2
    -x,-y,-z
    x,y,-z-1/2
    -x,y,z
    x,-y,z-1/2
    x+1/2,y+1/2,z+1/2
    -x+1/2,-y+1/2,z+1
    x+1/2,-y+1/2,-z+1/2
    -x+1/2,y+1/2,-z+1
    -x+1/2,-y+1/2,-z+1/2
    x+1/2,y+1/2,-z
    -x+1/2,y+1/2,z+1/2
    x+1/2,-y+1/2,z
P4 x,y,z
    x,y,z
    -y,x,z
    -x,-y,z
    y,-x,z
P41 x,y,z
    x,y,z
    -y,x,z+1/4
    -x,-y,z+1/2
    y,-x,z+3/4
P42 x,y,z
    x,y,z
    -y,x,z+1/2
    -x,-y,z
    y,-x,z+1/2
P43 x,y,z
    x,y,z
    -y,x,z+3/4
    -x,-y,z+1/2
    y,-x,z+1/4
I4 x,y,z
    x,y,z
    -y,x,z
    -x,-y,z
    y,-x,z
    x+1/2,y+1/2,z+1/2
    -y+1/2,x+1/2,z+1/2
    -x+1/2,-y+1/2,z+1/2
    y+1/2,-x+1/2,z+1/2
I41 x,y,z
    x,y,z
    -y,x+1/2,z+1/4
    -x+1/2,-y+1/2,z+1/2
    y+1/2,-x,z+3/4
    x+1/2,y+1/2,z+1/2
    -y+1/2,x+1,z+3/4
    -x+1,-y+1,z+1
    y+1,-x+1/2,z+5/4
P-4 x,y,z
    x,y,z
    y,-x,-z
    -x,-y,z
    -y,x,-z
I-4 x,y,z
    x,y,z
    y,-x,-z
    -x,-y,z
    -y,x,-z
    x+1/2,y+1/2,z+1/2
    y+1/2,-x+1/2,-z+1/2
    -x+1/2,-y+1/2,z+1/2
    -y+1/2,x+1/2,-z+1/2
P4/m x,y,z
    x,y,z
    -y,x,z
    -x,-y,z
    y,-x,z
    -x,-y,-z
    y,-x,-z
    x,y,-z
    -y,x,-z
P42/m x,y,z
    x,y,z
    -y,x,z+1/2
    -x,-y,z
    y,-x,z+1/2
    -x,-y,-z
    y,-x,-z-1/2
    x,y,-z
    -y,x,-z-1/2
P4/n:1 x+1/4,y-1/4,z
    x,y,z
    -y+1/2,x+1/2,z
    -x,-y,z
    y+1/2,-x+1/2,z
    -x+1/2,-y+1/2,-z
    y,-x,-z
    x+1/2,y+1/2,-z
    -y,x,-z
P4/n:2 x,y,z
    x,y,z
    -y+1/2,x,z
    -x+1/2,-y+1/2,z
    y,-x+1/2,z
    -x,-y,-z
    y-1/2,-x,-z
    x-1/2,y-1/2,-z
    -y,x-1/2,-z
